# Time (ns)	Electric Potential (V)
101.223	-0.00721526
101.224	-0.00720062
101.226	-0.00718596
101.227	-0.0071713
101.229	-0.00715662
101.23	-0.00714194
101.231	-0.00712724
101.233	-0.00711254
101.234	-0.00709782
101.236	-0.00708309
101.237	-0.00706836
101.239	-0.00705362
101.24	-0.00703886
101.242	-0.0070241
101.243	-0.00700933
101.245	-0.00699454
101.246	-0.00697975
101.248	-0.00696495
101.249	-0.00695014
101.251	-0.00693532
101.252	-0.00692049
101.253	-0.00690565
101.255	-0.0068908
101.256	-0.00687594
101.258	-0.00686108
101.259	-0.0068462
101.261	-0.00683131
101.262	-0.00681642
101.264	-0.00680152
101.265	-0.0067866
101.267	-0.00677168
101.268	-0.00675675
101.27	-0.00674181
101.271	-0.00672686
101.273	-0.00671191
101.274	-0.00669694
101.275	-0.00668196
101.277	-0.00666698
101.278	-0.00665199
101.28	-0.00663698
101.281	-0.00662197
101.283	-0.00660695
101.284	-0.00659193
101.286	-0.00657689
101.287	-0.00656185
101.289	-0.00654679
101.29	-0.00653173
101.292	-0.00651666
101.293	-0.00650158
101.295	-0.0064865
101.296	-0.0064714
101.298	-0.0064563
101.299	-0.00644118
101.3	-0.00642606
101.302	-0.00641093
101.303	-0.0063958
101.305	-0.00638065
101.306	-0.0063655
101.308	-0.00635034
101.309	-0.00633517
101.311	-0.00631999
101.312	-0.0063048
101.314	-0.00628961
101.315	-0.00627441
101.317	-0.0062592
101.318	-0.00624398
101.32	-0.00622876
101.321	-0.00621352
101.322	-0.00619828
101.324	-0.00618304
101.325	-0.00616778
101.327	-0.00615252
101.328	-0.00613725
101.33	-0.00612197
101.331	-0.00610668
101.333	-0.00609138
101.334	-0.00607609
101.336	-0.00606078
101.337	-0.00604546
101.339	-0.00603014
101.34	-0.0060148
101.342	-0.00599946
101.343	-0.00598412
101.344	-0.00596877
101.346	-0.0059534
101.347	-0.00593803
101.349	-0.00592266
101.35	-0.00590728
101.352	-0.00589189
101.353	-0.0058765
101.355	-0.00586109
101.356	-0.00584568
101.358	-0.00583027
101.359	-0.00581484
101.361	-0.00579941
101.362	-0.00578397
101.364	-0.00576852
101.365	-0.00575308
101.366	-0.00573762
101.368	-0.00572216
101.369	-0.00570668
101.371	-0.0056912
101.372	-0.00567572
101.374	-0.00566023
101.375	-0.00564473
101.377	-0.00562923
101.378	-0.00561372
101.38	-0.0055982
101.381	-0.00558267
101.383	-0.00556714
101.384	-0.00555161
101.386	-0.00553606
101.387	-0.00552051
101.388	-0.00550496
101.39	-0.00548939
101.391	-0.00547382
101.393	-0.00545825
101.394	-0.00544267
101.396	-0.00542709
101.397	-0.00541149
101.399	-0.00539589
101.4	-0.00538029
101.402	-0.00536468
101.403	-0.00534907
101.405	-0.00533344
101.406	-0.00531781
101.408	-0.00530218
101.409	-0.00528654
101.41	-0.0052709
101.412	-0.00525524
101.413	-0.00523959
101.415	-0.00522392
101.416	-0.00520826
101.418	-0.00519258
101.419	-0.0051769
101.421	-0.00516122
101.422	-0.00514553
101.424	-0.00512983
101.425	-0.00511413
101.427	-0.00509842
101.428	-0.00508271
101.43	-0.005067
101.431	-0.00505127
101.432	-0.00503554
101.434	-0.00501981
101.435	-0.00500407
101.437	-0.00498833
101.438	-0.00497258
101.44	-0.00495683
101.441	-0.00494107
101.443	-0.00492531
101.444	-0.00490954
101.446	-0.00489376
101.447	-0.00487799
101.449	-0.0048622
101.45	-0.00484641
101.452	-0.00483062
101.453	-0.00481482
101.454	-0.00479902
101.456	-0.00478321
101.457	-0.0047674
101.459	-0.00475158
101.46	-0.00473576
101.462	-0.00471994
101.463	-0.00470411
101.465	-0.00468827
101.466	-0.00467243
101.468	-0.00465659
101.469	-0.00464074
101.471	-0.00462489
101.472	-0.00460903
101.474	-0.00459317
101.475	-0.0045773
101.477	-0.00456143
101.478	-0.00454556
101.479	-0.00452968
101.481	-0.0045138
101.482	-0.00449791
101.484	-0.00448202
101.485	-0.00446613
101.487	-0.00445023
101.488	-0.00443433
101.49	-0.00441842
101.491	-0.00440251
101.493	-0.00438659
101.494	-0.00437068
101.496	-0.00435476
101.497	-0.00433883
101.499	-0.0043229
101.5	-0.00430696
101.501	-0.00429103
101.503	-0.00427509
101.504	-0.00425915
101.506	-0.0042432
101.507	-0.00422725
101.509	-0.00421129
101.51	-0.00419534
101.512	-0.00417937
101.513	-0.00416341
101.515	-0.00414743
101.516	-0.00413146
101.518	-0.00411549
101.519	-0.00409951
101.521	-0.00408353
101.522	-0.00406754
101.523	-0.00405155
101.525	-0.00403557
101.526	-0.00401957
101.528	-0.00400358
101.529	-0.00398757
101.531	-0.00397157
101.532	-0.00395556
101.534	-0.00393956
101.535	-0.00392354
101.537	-0.00390753
101.538	-0.00389151
101.54	-0.00387549
101.541	-0.00385947
101.543	-0.00384344
101.544	-0.00382741
101.545	-0.00381138
101.547	-0.00379534
101.548	-0.00377931
101.55	-0.00376327
101.551	-0.00374723
101.553	-0.00373118
101.554	-0.00371513
101.556	-0.00369908
101.557	-0.00368303
101.559	-0.00366698
101.56	-0.00365092
101.562	-0.00363486
101.563	-0.0036188
101.565	-0.00360274
101.566	-0.00358667
101.567	-0.00357061
101.569	-0.00355454
101.57	-0.00353846
101.572	-0.00352239
101.573	-0.00350631
101.575	-0.00349024
101.576	-0.00347416
101.578	-0.00345807
101.579	-0.00344199
101.581	-0.0034259
101.582	-0.00340981
101.584	-0.00339372
101.585	-0.00337763
101.587	-0.00336154
101.588	-0.00334544
101.589	-0.00332935
101.591	-0.00331325
101.592	-0.00329715
101.594	-0.00328105
101.595	-0.00326494
101.597	-0.00324884
101.598	-0.00323274
101.6	-0.00321663
101.601	-0.00320052
101.603	-0.00318441
101.604	-0.0031683
101.606	-0.00315218
101.607	-0.00313607
101.609	-0.00311995
101.61	-0.00310384
101.611	-0.00308772
101.613	-0.0030716
101.614	-0.00305548
101.616	-0.00303936
101.617	-0.00302324
101.619	-0.00300712
101.62	-0.00299099
101.622	-0.00297486
101.623	-0.00295874
101.625	-0.00294261
101.626	-0.00292648
101.628	-0.00291035
101.629	-0.00289422
101.631	-0.00287809
101.632	-0.00286196
101.634	-0.00284583
101.635	-0.0028297
101.636	-0.00281357
101.638	-0.00279743
101.639	-0.0027813
101.641	-0.00276516
101.642	-0.00274903
101.644	-0.00273289
101.645	-0.00271676
101.647	-0.00270062
101.648	-0.00268448
101.65	-0.00266835
101.651	-0.00265221
101.653	-0.00263607
101.654	-0.00261993
101.656	-0.00260379
101.657	-0.00258765
101.658	-0.00257151
101.66	-0.00255538
101.661	-0.00253924
101.663	-0.0025231
101.664	-0.00250696
101.666	-0.00249082
101.667	-0.00247468
101.669	-0.00245854
101.67	-0.0024424
101.672	-0.00242627
101.673	-0.00241013
101.675	-0.00239399
101.676	-0.00237785
101.678	-0.00236172
101.679	-0.00234558
101.68	-0.00232944
101.682	-0.0023133
101.683	-0.00229716
101.685	-0.00228103
101.686	-0.0022649
101.688	-0.00224876
101.689	-0.00223263
101.691	-0.00221649
101.692	-0.00220036
101.694	-0.00218423
101.695	-0.0021681
101.697	-0.00215197
101.698	-0.00213584
101.7	-0.00211971
101.701	-0.00210358
101.702	-0.00208745
101.704	-0.00207132
101.705	-0.0020552
101.707	-0.00203907
101.708	-0.00202295
101.71	-0.00200682
101.711	-0.0019907
101.713	-0.00197458
101.714	-0.00195846
101.716	-0.00194234
101.717	-0.00192622
101.719	-0.0019101
101.72	-0.00189399
101.722	-0.00187788
101.723	-0.00186176
101.724	-0.00184565
101.726	-0.00182954
101.727	-0.00181343
101.729	-0.00179733
101.73	-0.00178122
101.732	-0.00176511
101.733	-0.00174901
101.735	-0.00173291
101.736	-0.00171681
101.738	-0.00170071
101.739	-0.00168461
101.741	-0.00166852
101.742	-0.00165242
101.744	-0.00163633
101.745	-0.00162024
101.746	-0.00160415
101.748	-0.00158807
101.749	-0.00157198
101.751	-0.0015559
101.752	-0.00153982
101.754	-0.00152374
101.755	-0.00150767
101.757	-0.00149159
101.758	-0.00147551
101.76	-0.00145944
101.761	-0.00144337
101.763	-0.00142731
101.764	-0.00141124
101.766	-0.00139518
101.767	-0.00137912
101.768	-0.00136306
101.77	-0.00134701
101.771	-0.00133096
101.773	-0.00131491
101.774	-0.00129886
101.776	-0.00128281
101.777	-0.00126677
101.779	-0.00125072
101.78	-0.00123469
101.782	-0.00121865
101.783	-0.00120262
101.785	-0.00118659
101.786	-0.00117056
101.788	-0.00115453
101.789	-0.00113851
101.791	-0.00112249
101.792	-0.00110647
101.793	-0.00109046
101.795	-0.00107445
101.796	-0.00105844
101.798	-0.00104243
101.799	-0.00102643
101.801	-0.00101043
101.802	-0.00099443
101.804	-0.000978436
101.805	-0.000962443
101.807	-0.000946454
101.808	-0.000930471
101.81	-0.000914491
101.811	-0.000898513
101.813	-0.000882536
101.814	-0.000866562
101.815	-0.000850593
101.817	-0.000834628
101.818	-0.000818666
101.82	-0.000802707
101.821	-0.000786751
101.823	-0.000770798
101.824	-0.00075485
101.826	-0.000738904
101.827	-0.00072296
101.829	-0.000707021
101.83	-0.000691088
101.832	-0.000675159
101.833	-0.000659231
101.835	-0.000643305
101.836	-0.000627383
101.837	-0.000611467
101.839	-0.000595555
101.84	-0.000579647
101.842	-0.000563741
101.843	-0.000547838
101.845	-0.000531941
101.846	-0.000516048
101.848	-0.00050016
101.849	-0.000484273
101.851	-0.000468389
101.852	-0.000452511
101.854	-0.000436639
101.855	-0.000420771
101.857	-0.000404905
101.858	-0.000389042
101.859	-0.000373184
101.861	-0.000357332
101.862	-0.000341483
101.864	-0.000325638
101.865	-0.000309797
101.867	-0.000293962
101.868	-0.000278132
101.87	-0.000262305
101.871	-0.000246481
101.873	-0.000230661
101.874	-0.000214847
101.876	-0.000199039
101.877	-0.000183235
101.879	-0.000167434
101.88	-0.000151636
101.881	-0.000135844
101.883	-0.000120059
101.884	-0.000104279
101.886	-8.85021e-05
101.887	-7.2729e-05
101.889	-5.69613e-05
101.89	-4.1199e-05
101.892	-2.5441e-05
101.893	-9.68702e-06
101.895	6.06195e-06
101.896	2.18047e-05
101.898	3.75413e-05
101.899	5.32736e-05
101.901	6.90025e-05
101.902	8.47272e-05
101.903	0.000100446
101.905	0.000116158
101.906	0.000131866
101.908	0.00014757
101.909	0.000163269
101.911	0.000178961
101.912	0.000194647
101.914	0.000210328
101.915	0.000226006
101.917	0.000241678
101.918	0.000257344
101.92	0.000273002
101.921	0.000288655
101.923	0.000304305
101.924	0.000319952
101.926	0.000335593
101.927	0.000351225
101.928	0.00036685
101.93	0.000382471
101.931	0.000398089
101.933	0.000413702
101.934	0.000429308
101.936	0.000444905
101.937	0.000460497
101.939	0.000476085
101.94	0.000491668
101.942	0.000507244
101.943	0.000522814
101.945	0.000538378
101.946	0.000553937
101.948	0.000569491
101.949	0.000585036
101.95	0.000600575
101.952	0.000616109
101.953	0.000631638
101.955	0.000647161
101.956	0.000662678
101.958	0.000678188
101.959	0.000693692
101.961	0.000709189
101.962	0.000724679
101.964	0.000740163
101.965	0.000755643
101.967	0.000771117
101.968	0.000786585
101.97	0.000802046
101.971	0.000817498
101.972	0.000832943
101.974	0.000848382
101.975	0.000863817
101.977	0.000879246
101.978	0.000894668
101.98	0.000910082
101.981	0.000925489
101.983	0.00094089
101.984	0.000956284
101.986	0.000971671
101.987	0.000987053
101.989	0.00100243
101.99	0.0010178
101.992	0.00103316
101.993	0.00104851
101.994	0.00106385
101.996	0.00107919
101.997	0.00109453
101.999	0.00110985
102	0.00112517
102.002	0.00114049
102.003	0.00115579
102.005	0.00117109
102.006	0.00118638
102.008	0.00120167
102.009	0.00121694
102.011	0.00123221
102.012	0.00124748
102.014	0.00126273
102.015	0.00127798
102.016	0.00129322
102.018	0.00130845
102.019	0.00132368
102.021	0.0013389
102.022	0.00135411
102.024	0.00136931
102.025	0.00138451
102.027	0.0013997
102.028	0.00141488
102.03	0.00143005
102.031	0.00144522
102.033	0.00146038
102.034	0.00147553
102.036	0.00149067
102.037	0.00150581
102.038	0.00152094
102.04	0.00153606
102.041	0.00155117
102.043	0.00156627
102.044	0.00158137
102.046	0.00159646
102.047	0.00161154
102.049	0.00162661
102.05	0.00164168
102.052	0.00165674
102.053	0.00167179
102.055	0.00168683
102.056	0.00170186
102.058	0.00171689
102.059	0.00173191
102.06	0.00174692
102.062	0.00176192
102.063	0.00177691
102.065	0.0017919
102.066	0.00180687
102.068	0.00182184
102.069	0.0018368
102.071	0.00185175
102.072	0.0018667
102.074	0.00188163
102.075	0.00189656
102.077	0.00191148
102.078	0.00192639
102.08	0.00194129
102.081	0.00195618
102.083	0.00197106
102.084	0.00198594
102.085	0.00200081
102.087	0.00201567
102.088	0.00203052
102.09	0.00204536
102.091	0.00206019
102.093	0.00207502
102.094	0.00208983
102.096	0.00210464
102.097	0.00211944
102.099	0.00213423
102.1	0.00214901
102.102	0.00216378
102.103	0.00217854
102.105	0.00219329
102.106	0.00220804
102.107	0.00222278
102.109	0.0022375
102.11	0.00225222
102.112	0.00226693
102.113	0.00228163
102.115	0.00229632
102.116	0.002311
102.118	0.00232567
102.119	0.00234034
102.121	0.00235499
102.122	0.00236963
102.124	0.00238427
102.125	0.0023989
102.127	0.00241351
102.128	0.00242812
102.129	0.00244272
102.131	0.00245731
102.132	0.00247189
102.134	0.00248646
102.135	0.00250102
102.137	0.00251557
102.138	0.00253011
102.14	0.00254464
102.141	0.00255916
102.143	0.00257368
102.144	0.00258818
102.146	0.00260268
102.147	0.00261716
102.149	0.00263163
102.15	0.0026461
102.151	0.00266056
102.153	0.002675
102.154	0.00268944
102.156	0.00270386
102.157	0.00271828
102.159	0.00273268
102.16	0.00274708
102.162	0.00276147
102.163	0.00277584
102.165	0.00279021
102.166	0.00280457
102.168	0.00281891
102.169	0.00283325
102.171	0.00284757
102.172	0.00286189
102.173	0.00287619
102.175	0.00289049
102.176	0.00290478
102.178	0.00291905
102.179	0.00293332
102.181	0.00294757
102.182	0.00296182
102.184	0.00297605
102.185	0.00299028
102.187	0.00300449
102.188	0.00301869
102.19	0.00303289
102.191	0.00304707
102.193	0.00306125
102.194	0.00307541
102.195	0.00308956
102.197	0.0031037
102.198	0.00311783
102.2	0.00313195
102.201	0.00314606
102.203	0.00316016
102.204	0.00317424
102.206	0.00318832
102.207	0.00320239
102.209	0.00321645
102.21	0.00323049
102.212	0.00324453
102.213	0.00325855
102.215	0.00327256
102.216	0.00328656
102.217	0.00330056
102.219	0.00331454
102.22	0.00332851
102.222	0.00334247
102.223	0.00335642
102.225	0.00337035
102.226	0.00338428
102.228	0.00339819
102.229	0.0034121
102.231	0.00342599
102.232	0.00343987
102.234	0.00345374
102.235	0.0034676
102.237	0.00348145
102.238	0.00349529
102.24	0.00350911
102.241	0.00352293
102.242	0.00353673
102.244	0.00355052
102.245	0.0035643
102.247	0.00357808
102.248	0.00359183
102.25	0.00360558
102.251	0.00361932
102.253	0.00363304
102.254	0.00364675
102.256	0.00366045
102.257	0.00367415
102.259	0.00368782
102.26	0.00370149
102.262	0.00371514
102.263	0.00372879
102.264	0.00374242
102.266	0.00375604
102.267	0.00376965
102.269	0.00378325
102.27	0.00379683
102.272	0.00381041
102.273	0.00382397
102.275	0.00383752
102.276	0.00385106
102.278	0.00386459
102.279	0.0038781
102.281	0.00389161
102.282	0.0039051
102.284	0.00391857
102.285	0.00393204
102.286	0.0039455
102.288	0.00395894
102.289	0.00397238
102.291	0.0039858
102.292	0.0039992
102.294	0.0040126
102.295	0.00402598
102.297	0.00403935
102.298	0.00405271
102.3	0.00406606
102.301	0.00407939
102.303	0.00409272
102.304	0.00410603
102.306	0.00411933
102.307	0.00413261
102.308	0.00414588
102.31	0.00415915
102.311	0.0041724
102.313	0.00418564
102.314	0.00419886
102.316	0.00421207
102.317	0.00422527
102.319	0.00423846
102.32	0.00425164
102.322	0.0042648
102.323	0.00427795
102.325	0.00429108
102.326	0.00430421
102.328	0.00431732
102.329	0.00433042
102.33	0.00434351
102.332	0.00435659
102.333	0.00436965
102.335	0.0043827
102.336	0.00439573
102.338	0.00440876
102.339	0.00442177
102.341	0.00443477
102.342	0.00444776
102.344	0.00446073
102.345	0.00447369
102.347	0.00448664
102.348	0.00449957
102.35	0.00451249
102.351	0.0045254
102.352	0.0045383
102.354	0.00455118
102.355	0.00456405
102.357	0.00457691
102.358	0.00458976
102.36	0.00460258
102.361	0.0046154
102.363	0.00462821
102.364	0.004641
102.366	0.00465378
102.367	0.00466655
102.369	0.0046793
102.37	0.00469204
102.372	0.00470476
102.373	0.00471748
102.374	0.00473018
102.376	0.00474286
102.377	0.00475554
102.379	0.0047682
102.38	0.00478085
102.382	0.00479348
102.383	0.0048061
102.385	0.00481871
102.386	0.0048313
102.388	0.00484388
102.389	0.00485645
102.391	0.004869
102.392	0.00488154
102.394	0.00489407
102.395	0.00490658
102.396	0.00491908
102.398	0.00493157
102.399	0.00494404
102.401	0.0049565
102.402	0.00496894
102.404	0.00498137
102.405	0.00499379
102.407	0.0050062
102.408	0.00501859
102.41	0.00503096
102.411	0.00504332
102.413	0.00505567
102.414	0.00506801
102.416	0.00508033
102.417	0.00509264
102.419	0.00510494
102.42	0.00511721
102.421	0.00512948
102.423	0.00514173
102.424	0.00515397
102.426	0.0051662
102.427	0.00517841
102.429	0.00519061
102.43	0.00520279
102.432	0.00521496
102.433	0.00522711
102.435	0.00523925
102.436	0.00525138
102.438	0.00526349
102.439	0.00527559
102.441	0.00528768
102.442	0.00529975
102.443	0.00531181
102.445	0.00532385
102.446	0.00533588
102.448	0.00534789
102.449	0.00535989
102.451	0.00537187
102.452	0.00538384
102.454	0.0053958
102.455	0.00540774
102.457	0.00541967
102.458	0.00543159
102.46	0.00544349
102.461	0.00545537
102.463	0.00546724
102.464	0.0054791
102.465	0.00549094
102.467	0.00550277
102.468	0.00551459
102.47	0.00552638
102.471	0.00553817
102.473	0.00554994
102.474	0.00556169
102.476	0.00557343
102.477	0.00558516
102.479	0.00559687
102.48	0.00560857
102.482	0.00562025
102.483	0.00563192
102.485	0.00564357
102.486	0.00565521
102.487	0.00566683
102.489	0.00567844
102.49	0.00569004
102.492	0.00570161
102.493	0.00571318
102.495	0.00572473
102.496	0.00573627
102.498	0.00574779
102.499	0.00575929
102.501	0.00577078
102.502	0.00578226
102.504	0.00579372
102.505	0.00580517
102.507	0.0058166
102.508	0.00582802
102.509	0.00583941
102.511	0.0058508
102.512	0.00586217
102.514	0.00587353
102.515	0.00588487
102.517	0.0058962
102.518	0.00590751
102.52	0.0059188
102.521	0.00593009
102.523	0.00594135
102.524	0.0059526
102.526	0.00596384
102.527	0.00597506
102.529	0.00598627
102.53	0.00599745
102.531	0.00600863
102.533	0.00601979
102.534	0.00603093
102.536	0.00604206
102.537	0.00605318
102.539	0.00606427
102.54	0.00607536
102.542	0.00608643
102.543	0.00609748
102.545	0.00610852
102.546	0.00611954
102.548	0.00613054
102.549	0.00614154
102.551	0.00615251
102.552	0.00616348
102.553	0.00617442
102.555	0.00618535
102.556	0.00619626
102.558	0.00620716
102.559	0.00621805
102.561	0.00622892
102.562	0.00623977
102.564	0.0062506
102.565	0.00626142
102.567	0.00627223
102.568	0.00628302
102.57	0.0062938
102.571	0.00630455
102.573	0.00631529
102.574	0.00632602
102.576	0.00633673
102.577	0.00634743
102.578	0.00635811
102.58	0.00636877
102.581	0.00637942
102.583	0.00639005
102.584	0.00640067
102.586	0.00641127
102.587	0.00642186
102.589	0.00643243
102.59	0.00644298
102.592	0.00645352
102.593	0.00646404
102.595	0.00647455
102.596	0.00648504
102.598	0.00649551
102.599	0.00650597
102.6	0.00651641
102.602	0.00652684
102.603	0.00653725
102.605	0.00654764
102.606	0.00655802
102.608	0.00656838
102.609	0.00657873
102.611	0.00658906
102.612	0.00659938
102.614	0.00660968
102.615	0.00661996
102.617	0.00663022
102.618	0.00664047
102.62	0.00665071
102.621	0.00666093
102.622	0.00667113
102.624	0.00668131
102.625	0.00669148
102.627	0.00670163
102.628	0.00671177
102.63	0.00672189
102.631	0.00673199
102.633	0.00674208
102.634	0.00675216
102.636	0.00676221
102.637	0.00677225
102.639	0.00678227
102.64	0.00679228
102.642	0.00680227
102.643	0.00681224
102.644	0.0068222
102.646	0.00683214
102.647	0.00684206
102.649	0.00685197
102.65	0.00686187
102.652	0.00687174
102.653	0.0068816
102.655	0.00689144
102.656	0.00690127
102.658	0.00691108
102.659	0.00692087
102.661	0.00693065
102.662	0.00694041
102.664	0.00695015
102.665	0.00695988
102.666	0.00696959
102.668	0.00697928
102.669	0.00698896
102.671	0.00699862
102.672	0.00700826
102.674	0.00701789
102.675	0.0070275
102.677	0.00703709
102.678	0.00704667
102.68	0.00705623
102.681	0.00706577
102.683	0.0070753
102.684	0.00708481
102.686	0.0070943
102.687	0.00710378
102.688	0.00711324
102.69	0.00712268
102.691	0.00713211
102.693	0.00714152
102.694	0.00715091
102.696	0.00716029
102.697	0.00716965
102.699	0.00717899
102.7	0.00718831
102.702	0.00719762
102.703	0.00720692
102.705	0.00721619
102.706	0.00722545
102.708	0.00723469
102.709	0.00724391
102.711	0.00725312
102.712	0.00726231
102.713	0.00727148
102.715	0.00728064
102.716	0.00728978
102.718	0.0072989
102.719	0.007308
102.721	0.00731709
102.722	0.00732616
102.724	0.00733522
102.725	0.00734425
102.727	0.00735327
102.728	0.00736227
102.73	0.00737126
102.731	0.00738023
102.733	0.00738918
102.734	0.00739811
102.735	0.00740703
102.737	0.00741593
102.738	0.00742481
102.74	0.00743368
102.741	0.00744252
102.743	0.00745135
102.744	0.00746017
102.746	0.00746896
102.747	0.00747774
102.749	0.0074865
102.75	0.00749525
102.752	0.00750398
102.753	0.00751269
102.755	0.00752138
102.756	0.00753006
102.757	0.00753871
102.759	0.00754735
102.76	0.00755598
102.762	0.00756458
102.763	0.00757317
102.765	0.00758174
102.766	0.00759029
102.768	0.00759883
102.769	0.00760735
102.771	0.00761585
102.772	0.00762434
102.774	0.00763281
102.775	0.00764125
102.777	0.00764969
102.778	0.0076581
102.779	0.0076665
102.781	0.00767488
102.782	0.00768324
102.784	0.00769158
102.785	0.00769991
102.787	0.00770822
102.788	0.00771651
102.79	0.00772479
102.791	0.00773304
102.793	0.00774128
102.794	0.0077495
102.796	0.0077577
102.797	0.00776589
102.799	0.00777406
102.8	0.00778221
102.801	0.00779035
102.803	0.00779846
102.804	0.00780656
102.806	0.00781464
102.807	0.0078227
102.809	0.00783075
102.81	0.00783878
102.812	0.00784678
102.813	0.00785477
102.815	0.00786275
102.816	0.00787071
102.818	0.00787865
102.819	0.00788657
102.821	0.00789447
102.822	0.00790236
102.823	0.00791022
102.825	0.00791808
102.826	0.00792591
102.828	0.00793372
102.829	0.00794152
102.831	0.00794929
102.832	0.00795706
102.834	0.0079648
102.835	0.00797253
102.837	0.00798023
102.838	0.00798792
102.84	0.00799559
102.841	0.00800325
102.843	0.00801088
102.844	0.0080185
102.845	0.0080261
102.847	0.00803368
102.848	0.00804125
102.85	0.0080488
102.851	0.00805632
102.853	0.00806383
102.854	0.00807133
102.856	0.0080788
102.857	0.00808626
102.859	0.0080937
102.86	0.00810111
102.862	0.00810852
102.863	0.0081159
102.865	0.00812327
102.866	0.00813062
102.868	0.00813795
102.869	0.00814526
102.87	0.00815255
102.872	0.00815983
102.873	0.00816709
102.875	0.00817433
102.876	0.00818155
102.878	0.00818876
102.879	0.00819594
102.881	0.00820311
102.882	0.00821026
102.884	0.00821739
102.885	0.0082245
102.887	0.0082316
102.888	0.00823868
102.89	0.00824573
102.891	0.00825277
102.892	0.0082598
102.894	0.0082668
102.895	0.00827379
102.897	0.00828076
102.898	0.00828771
102.9	0.00829464
102.901	0.00830155
102.903	0.00830845
102.904	0.00831533
102.906	0.00832219
102.907	0.00832902
102.909	0.00833585
102.91	0.00834265
102.912	0.00834944
102.913	0.00835621
102.914	0.00836296
102.916	0.00836968
102.917	0.0083764
102.919	0.00838309
102.92	0.00838977
102.922	0.00839643
102.923	0.00840307
102.925	0.00840969
102.926	0.00841629
102.928	0.00842287
102.929	0.00842944
102.931	0.00843599
102.932	0.00844252
102.934	0.00844903
102.935	0.00845552
102.936	0.008462
102.938	0.00846846
102.939	0.00847489
102.941	0.00848131
102.942	0.00848771
102.944	0.00849409
102.945	0.00850046
102.947	0.00850681
102.948	0.00851313
102.95	0.00851944
102.951	0.00852573
102.953	0.008532
102.954	0.00853826
102.956	0.00854449
102.957	0.00855071
102.958	0.00855691
102.96	0.00856309
102.961	0.00856925
102.963	0.00857539
102.964	0.00858152
102.966	0.00858762
102.967	0.00859371
102.969	0.00859978
102.97	0.00860583
102.972	0.00861186
102.973	0.00861788
102.975	0.00862387
102.976	0.00862985
102.978	0.0086358
102.979	0.00864174
102.98	0.00864766
102.982	0.00865357
102.983	0.00865945
102.985	0.00866531
102.986	0.00867116
102.988	0.00867699
102.989	0.0086828
102.991	0.00868859
102.992	0.00869436
102.994	0.00870012
102.995	0.00870585
102.997	0.00871157
102.998	0.00871727
103	0.00872295
103.001	0.00872861
103.002	0.00873425
103.004	0.00873987
103.005	0.00874548
103.007	0.00875106
103.008	0.00875663
103.01	0.00876218
103.011	0.00876771
103.013	0.00877322
103.014	0.00877871
103.016	0.00878419
103.017	0.00878965
103.019	0.00879508
103.02	0.0088005
103.022	0.0088059
103.023	0.00881128
103.025	0.00881665
103.026	0.00882199
103.027	0.00882731
103.029	0.00883262
103.03	0.00883791
103.032	0.00884318
103.033	0.00884843
103.035	0.00885366
103.036	0.00885887
103.038	0.00886407
103.039	0.00886924
103.041	0.0088744
103.042	0.00887954
103.044	0.00888466
103.045	0.00888976
103.047	0.00889484
103.048	0.0088999
103.049	0.00890495
103.051	0.00890997
103.052	0.00891498
103.054	0.00891997
103.055	0.00892494
103.057	0.00892989
103.058	0.00893482
103.06	0.00893974
103.061	0.00894463
103.063	0.0089495
103.064	0.00895436
103.066	0.0089592
103.067	0.00896402
103.069	0.00896882
103.07	0.0089736
103.071	0.00897837
103.073	0.00898311
103.074	0.00898783
103.076	0.00899254
103.077	0.00899723
103.079	0.0090019
103.08	0.00900655
103.082	0.00901118
103.083	0.00901579
103.085	0.00902039
103.086	0.00902496
103.088	0.00902952
103.089	0.00903406
103.091	0.00903858
103.092	0.00904308
103.093	0.00904756
103.095	0.00905202
103.096	0.00905646
103.098	0.00906089
103.099	0.00906529
103.101	0.00906968
103.102	0.00907405
103.104	0.0090784
103.105	0.00908273
103.107	0.00908704
103.108	0.00909133
103.11	0.00909561
103.111	0.00909987
103.113	0.0091041
103.114	0.00910832
103.115	0.00911251
103.117	0.00911669
103.118	0.00912086
103.12	0.009125
103.121	0.00912912
103.123	0.00913323
103.124	0.00913731
103.126	0.00914138
103.127	0.00914543
103.129	0.00914946
103.13	0.00915346
103.132	0.00915746
103.133	0.00916143
103.135	0.00916538
103.136	0.00916932
103.137	0.00917323
103.139	0.00917713
103.14	0.00918101
103.142	0.00918487
103.143	0.00918871
103.145	0.00919253
103.146	0.00919633
103.148	0.00920012
103.149	0.00920388
103.151	0.00920763
103.152	0.00921135
103.154	0.00921506
103.155	0.00921875
103.157	0.00922242
103.158	0.00922608
103.159	0.00922971
103.161	0.00923332
103.162	0.00923692
103.164	0.00924049
103.165	0.00924405
103.167	0.00924759
103.168	0.00925111
103.17	0.00925461
103.171	0.00925809
103.173	0.00926155
103.174	0.009265
103.176	0.00926842
103.177	0.00927183
103.179	0.00927521
103.18	0.00927858
103.182	0.00928193
103.183	0.00928526
103.184	0.00928858
103.186	0.00929187
103.187	0.00929514
103.189	0.0092984
103.19	0.00930164
103.192	0.00930485
103.193	0.00930805
103.195	0.00931123
103.196	0.00931439
103.198	0.00931753
103.199	0.00932065
103.201	0.00932376
103.202	0.00932684
103.204	0.00932991
