,SNR Input,mean SNR out,std SNR out,fit slope,Num Sums
39,0.074641621,2.089617545,0.560790169,4.180417429,53
40,0.075883374,2.111179385,0.531502299,4.180417429,53
41,0.076904263,2.086141747,0.497801384,4.180417429,53
42,0.078243646,2.00950532,0.500641628,4.180417429,53
43,0.079753807,2.054153138,0.521415563,4.180417429,53
44,0.080673207,2.064963845,0.493545885,4.180417429,53
45,0.081826392,2.064356123,0.502051549,4.180417429,53
46,0.084024978,2.150338765,0.530106195,4.180417429,53
47,0.084694663,2.081221257,0.51399384,4.180417429,53
48,0.086959864,2.086794344,0.509294523,4.180417429,53
49,0.089271884,2.011246927,0.510179131,4.180417429,53
50,0.089805923,2.069182209,0.496332779,4.180417429,53
51,0.092207786,2.028659864,0.468768643,4.180417429,53
52,0.094858257,2.03033385,0.50065416,4.180417429,53
53,0.095634437,2.064177886,0.45962811,4.180417429,53
54,0.098943651,2.102369598,0.533262083,4.180417429,53
55,0.100496035,2.065326413,0.518414504,4.180417429,53
56,0.101916928,2.013613992,0.506024209,4.180417429,53
57,0.104426517,1.99727135,0.499078224,4.180417429,53
58,0.10767419,2.064700083,0.47926882,4.180417429,53
59,0.109782297,2.066304381,0.510410213,4.180417429,53
60,0.11219759,2.065979247,0.488732355,4.180417429,53
61,0.116693947,2.090830836,0.501872599,4.180417429,53
62,0.11976045,2.139349201,0.495210497,4.180417429,53
63,0.121805125,2.078140218,0.469478012,4.180417429,53
64,0.125503672,2.093899763,0.555818207,4.180417429,53
65,0.129149859,2.056867396,0.505862088,4.180417429,53
66,0.133590997,2.161042246,0.556791367,4.180417429,53
67,0.137969926,2.033355304,0.490003894,4.180417429,53
68,0.140507873,2.137615811,0.507698838,4.180417429,53
69,0.146874737,2.121987323,0.549903213,4.180417429,53
70,0.149983191,2.088187014,0.462773662,4.180417429,53
71,0.154902654,2.133887304,0.497428499,4.180417429,53
72,0.161079087,2.131888419,0.500930726,4.180417429,53
73,0.168519058,2.124897735,0.55334512,4.180417429,53
74,0.174957959,2.130452398,0.497485931,4.180417429,53
75,0.179615937,2.120503751,0.533121891,4.180417429,53
76,0.189039785,2.158351135,0.523155997,4.180417429,53
77,0.196231819,2.248798662,0.595577548,4.180417429,53
78,0.20689103,2.144624044,0.514889626,4.180417429,53
79,0.215939096,2.181175989,0.569351902,4.180417429,53
80,0.223767744,2.168146705,0.504677894,4.180417429,53
81,0.236317339,2.22350551,0.55885281,4.180417429,53
82,0.250910543,2.229771737,0.574903667,4.180417429,53
83,0.267449627,2.265298839,0.579504616,4.180417429,53
84,0.281147389,2.299584421,0.535488248,4.180417429,53
85,0.303484517,2.353363606,0.540593094,4.180417429,53
86,0.325069725,2.398115472,0.657123066,4.180417429,53
87,0.347857877,2.465511898,0.659502121,4.180417429,53
88,0.376844801,2.491421987,0.627233395,4.180417429,53
89,0.413485798,2.592363726,0.645515364,4.180417429,53
90,0.45122713,2.778968946,0.676201057,4.180417429,53
91,0.502436179,2.913464075,0.713218607,4.180417429,53
92,0.565008825,3.141066372,0.757636632,4.180417429,53
93,0.648201996,3.355612063,0.815096631,4.180417429,53
94,0.757625685,3.753898797,0.736559906,4.180417429,53
95,0.899176319,4.289373111,0.80762546,4.180417429,53
96,1.112084452,5.273925813,0.863651537,4.180417429,53
97,1.49873457,6.703238178,0.905236913,4.180417429,53
98,2.275848175,9.949886819,0.958212382,4.180417429,53
99,4.516685102,19.4356871,1.138255038,4.180417429,53
