,SNR Input,mean SNR out,std SNR out,fit slope,Num Sums
48,0.087389238,2.060715567,0.537833872,4.283035675,63
49,0.089228015,2.094689772,0.508846749,4.283035675,63
50,0.091063831,2.066101417,0.497697907,4.283035675,63
51,0.092681771,2.045574028,0.497899493,4.283035675,63
52,0.094177382,2.065045234,0.53276433,4.283035675,63
53,0.096227387,2.099166549,0.545863449,4.283035675,63
54,0.097787889,2.112565366,0.49450939,4.283035675,63
55,0.099919083,2.087165261,0.524302419,4.283035675,63
56,0.103448405,2.090266996,0.568844533,4.283035675,63
57,0.10544322,2.101930559,0.503042733,4.283035675,63
58,0.106872937,2.10845658,0.524922098,4.283035675,63
59,0.110252391,2.133595711,0.549220617,4.283035675,63
60,0.113099436,2.165094679,0.505662457,4.283035675,63
61,0.114210824,2.073272454,0.525700279,4.283035675,63
62,0.117508629,2.039343401,0.456623995,4.283035675,63
63,0.122609638,2.071047283,0.475617939,4.283035675,63
64,0.126472688,2.102672549,0.493848547,4.283035675,63
65,0.127218727,2.09834668,0.526064646,4.283035675,63
66,0.132908889,2.145029364,0.527594039,4.283035675,63
67,0.136027874,2.129754805,0.538983837,4.283035675,63
68,0.141243534,2.150759699,0.555327139,4.283035675,63
69,0.14550402,2.104756721,0.522541933,4.283035675,63
70,0.151718765,2.082137223,0.537876864,4.283035675,63
71,0.155212111,2.162261011,0.53756543,4.283035675,63
72,0.160490912,2.133643141,0.521890514,4.283035675,63
73,0.16660341,2.145859381,0.522451728,4.283035675,63
74,0.173835389,2.13969901,0.539352624,4.283035675,63
75,0.178295642,2.165847147,0.546414592,4.283035675,63
76,0.189637055,2.165537036,0.508217703,4.283035675,63
77,0.195799443,2.184316673,0.595686423,4.283035675,63
78,0.205816616,2.215620427,0.568169134,4.283035675,63
79,0.216576641,2.202365472,0.57818441,4.283035675,63
80,0.222540543,2.184638762,0.576144756,4.283035675,63
81,0.23860023,2.171768285,0.572242412,4.283035675,63
82,0.252945577,2.274395938,0.573980084,4.283035675,63
83,0.263268954,2.296911655,0.58862777,4.283035675,63
84,0.2811682,2.333618594,0.548326218,4.283035675,63
85,0.302555124,2.349544033,0.566507402,4.283035675,63
86,0.320957517,2.462577152,0.66384998,4.283035675,63
87,0.345517398,2.39561927,0.630583636,4.283035675,63
88,0.373491276,2.586740472,0.691974943,4.283035675,63
89,0.412225155,2.645039943,0.721829522,4.283035675,63
90,0.445749813,2.774937154,0.682168107,4.283035675,63
91,0.505671452,2.907399873,0.70847645,4.283035675,63
92,0.562916095,3.128701912,0.801279182,4.283035675,63
93,0.637642677,3.419234116,0.774452432,4.283035675,63
94,0.753397652,3.787555525,0.847450946,4.283035675,63
95,0.908683184,4.392053849,0.805648541,4.283035675,63
96,1.130428344,5.354036346,0.869079501,4.283035675,63
97,1.486990404,6.867753178,0.881945931,4.283035675,63
98,2.253410772,10.15020983,0.915386863,4.283035675,63
99,4.513766506,19.83720794,1.102967427,4.283035675,63
